City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,gadani,25.1185,66.7299,82.62,88,94,12.19,PK,1722813113
365,san-pedro,4.7485,-6.6363,75.51,82,97,4.74,CI,1722813113
366,borujen,31.9652,51.2873,75.38,23,53,4.61,IR,1722813114
367,kyaikkami,16.08,97.5675,79.34,86,100,8.52,MM,1722813114
368,sitangkai,4.6628,119.3928,83.66,71,81,6.31,PH,1722813114
369,taoudenni,22.6783,-3.9836,101.77,12,0,11.81,ML,1722813114
370,bam,29.106,58.357,91.85,11,95,3.42,IR,1722813114
371,darwin,-12.4611,130.8418,73.38,88,40,6.91,AU,1722813114
372,aglona,56.1333,27.0167,55.0,95,39,3.09,LV,1722813114
373,boguchany,58.3814,97.4531,57.76,81,9,1.52,RU,1722813115
374,bayramaly,37.6185,62.1671,76.75,21,3,8.46,TM,1722813115
375,ust'-kut,56.7938,105.7672,59.11,86,48,2.8,RU,1722813115
376,tolanaro,-25.0319,46.9987,64.11,91,3,7.09,MG,1722813115
377,gebeit,21.0667,36.3167,84.36,52,98,4.41,SD,1722813115
378,tulnici,45.9167,26.6667,58.01,79,75,4.88,RO,1722813115
379,sao miguel do araguaia,-13.275,-50.1628,78.35,28,0,2.82,BR,1722812836
380,minas de marcona,-15.2119,-75.1103,53.2,81,6,14.16,PE,1722813116
381,cannonvale,-20.2833,148.7,67.59,78,95,9.46,AU,1722813116
382,rey bouba,8.6724,14.1786,72.82,88,98,1.83,CM,1722813076
383,catio,11.2833,-15.25,75.56,93,100,4.36,GW,1722813116
384,fiumicino-isola sacra,41.7675,12.2291,82.49,57,0,2.3,IT,1722813116
385,bangassou,4.7413,22.8184,68.14,98,100,2.15,CF,1722813117
386,saint-philippe,-21.3585,55.7679,65.79,79,34,7.23,RE,1722813117
387,nantucket,41.2835,-70.0995,78.91,91,40,14.97,US,1722813117
388,kasongo-lunda,-6.4667,16.8167,75.25,46,100,2.44,CD,1722813117
389,puerto escondido,15.85,-97.0667,81.43,94,100,6.91,MX,1722812862
390,new norfolk,-42.7826,147.0587,51.93,75,78,4.12,AU,1722813117
391,warangal,18.0,79.5833,75.88,89,73,5.48,IN,1722813117
392,grenaa,56.4158,10.8783,55.62,83,0,14.94,DK,1722813118
393,chui,-33.6971,-53.4616,51.39,89,100,5.61,UY,1722813118
394,berberati,4.2612,15.7922,69.1,94,99,2.64,CF,1722813118
395,kapa'a,22.0752,-159.319,84.52,62,0,14.97,US,1722813118
396,ulladulla,-35.35,150.4667,55.29,62,100,3.22,AU,1722813118
397,sydney mines,46.2367,-60.2177,80.78,82,95,1.01,CA,1722813118
398,lubango,-14.9172,13.4925,61.38,35,0,4.9,AO,1722813118
399,lorengau,-2.0226,147.2712,82.31,78,100,8.08,PG,1722813119
400,aripuana,-9.1667,-60.6333,82.51,38,1,2.66,BR,1722813119
401,oyama,36.3,139.8,88.59,53,4,2.86,JP,1722813119
402,kerikeri,-35.2268,173.9474,55.89,67,100,4.59,NZ,1722813119
403,belyy yar,53.6039,91.3903,66.09,82,0,2.24,RU,1722813119
404,oranjemund,-28.55,16.4333,51.73,81,3,7.16,NA,1722813119
405,malango,-2.9627,119.9001,66.2,92,38,1.43,ID,1722813119
406,rikaze,29.25,88.8833,55.31,69,94,1.57,CN,1722813120
407,west bay,19.3667,-81.4167,89.06,74,20,4.61,KY,1722813120
408,susuman,62.7833,148.1667,59.7,43,13,2.73,RU,1722813120
409,bairnsdale,-37.8333,147.6167,48.63,62,100,2.33,AU,1722813120
410,siddipet,18.1,78.85,75.36,85,93,12.39,IN,1722813120
411,el calafate,-50.3408,-72.2768,33.8,98,99,4.38,AR,1722813012
412,kushiro,42.975,144.3747,65.35,100,100,9.22,JP,1722813121
413,simplicio mendes,-7.8539,-41.9103,75.24,42,0,4.03,BR,1722813121
414,babolsar,36.7025,52.6576,79.18,64,0,1.14,IR,1722813121
415,onega,63.9061,38.1404,57.49,80,93,5.46,RU,1722813121
416,opuwo,-18.0607,13.84,62.26,38,0,2.37,NA,1722813121
417,vorgashor,67.5833,63.95,44.4,70,100,12.55,RU,1722813121
418,miranda,3.2499,-76.2281,80.73,91,96,1.36,CO,1722813122
419,eydhafushi,5.1033,73.0708,81.79,76,100,3.96,MV,1722813122
420,fukagawa,43.7081,142.0392,68.65,84,100,2.08,JP,1722813122
421,manokwari,-0.8667,134.0833,75.27,94,100,2.59,ID,1722813122
422,yuzhno-kurilsk,44.0306,145.8556,61.61,99,100,4.05,RU,1722813122
423,seydisehir,37.4193,31.8453,69.12,46,14,3.71,TR,1722813122
424,hammerfest,70.6634,23.6821,66.65,63,0,4.61,NO,1722813123
425,yaren,-0.5472,166.916,84.34,73,100,14.99,NR,1722813123
426,malabar,-33.9667,151.25,52.65,84,100,8.05,AU,1722813123
427,mejit,10.2753,170.8646,83.48,79,16,14.58,MH,1722813123
428,namibe,-15.1961,12.1522,60.51,86,1,4.59,AO,1722813123
429,griffith,41.5284,-87.4237,90.3,60,0,6.91,US,1722813123
430,rossosh',51.1209,38.5116,61.34,96,99,4.68,RU,1722813124
431,weno,7.4515,151.8468,87.75,79,75,5.75,FM,1722813124
432,coquimbo,-29.9533,-71.3436,54.99,70,100,5.75,CL,1722812916
433,mermoz boabab,14.7065,-17.4758,79.36,86,100,9.62,SN,1722813124
434,xuddur,4.1213,43.8894,68.31,81,58,17.0,SO,1722813124
435,port lincoln,-34.7333,135.8667,52.3,79,83,4.0,AU,1722813124
436,brookings,44.3114,-96.7984,73.18,88,40,8.05,US,1722812860
437,khorixas,-20.3667,14.9667,56.5,47,0,3.04,NA,1722813125
438,baukau,51.5526,7.2042,63.48,83,96,2.44,DE,1722813125
439,capao da canoa,-29.7456,-50.0097,62.56,96,100,3.09,BR,1722813125
440,bodaybo,57.8506,114.1933,61.47,89,63,1.07,RU,1722813125
441,castelo do piaui,-5.3222,-41.5525,80.38,35,0,6.17,BR,1722813125
442,halifax,44.6453,-63.5724,71.49,91,100,3.0,CA,1722812891
443,egilsstadir,65.2653,-14.3948,53.51,76,75,5.75,IS,1722813126
444,hope,33.6671,-93.5916,93.25,31,0,6.53,US,1722813126
445,acapulco de juarez,16.8634,-99.8901,85.82,70,75,6.91,MX,1722813102
446,moree,-29.4667,149.85,57.72,71,100,14.16,AU,1722813126
447,roma,43.2128,-75.4557,82.96,65,0,14.97,US,1722813126
448,utrik,11.2278,169.8474,83.21,79,55,14.43,MH,1722813126
449,zhumysker,49.3333,49.4,76.44,33,4,6.46,KZ,1722813126
450,sainte-anne-des-monts,49.124,-66.4924,69.53,65,77,4.74,CA,1722813127
451,westport,41.1415,-73.3579,76.86,89,100,13.8,US,1722813127
452,zhezqazghan,47.7833,67.7667,71.1,34,2,4.9,KZ,1722813127
453,mar del plata,-38.0023,-57.5575,50.95,74,35,8.99,AR,1722812927
454,ballina,-28.8667,153.5667,59.77,75,100,4.76,AU,1722813127
455,kuqa,41.7278,82.9364,79.11,36,40,7.38,CN,1722813040
456,maddur,12.6,77.0667,70.59,90,88,5.23,IN,1722813127
457,nago,26.5881,127.9761,87.15,79,33,10.47,JP,1722813128
458,inarajan village,13.2736,144.7484,81.79,88,97,12.44,GU,1722813128
459,chela,34.069,104.4619,55.15,94,3,1.48,CN,1722813128
460,pielavesi,63.2333,26.75,54.75,88,88,4.59,FI,1722813128
461,felipe carrillo puerto,19.5833,-88.05,84.76,70,67,5.75,MX,1722813129
462,brisas de zicatela,15.8369,-97.0419,81.12,94,100,6.91,MX,1722813129
463,guiratinga,-16.3494,-53.7583,75.2,30,0,4.81,BR,1722813129
464,neiafu,-18.65,-173.9833,79.48,89,75,2.3,TO,1722813129
465,mogadishu,2.0371,45.3438,75.88,74,93,17.92,SO,1722813129
466,mo i rana,66.3128,14.1428,63.32,79,100,2.3,NO,1722813129
467,kili,5.6439,169.1211,82.87,77,98,12.1,MH,1722813129
468,cova figueira,14.8905,-24.2934,69.46,78,100,3.78,CV,1722813130
469,wewak,-3.5534,143.6268,77.68,90,100,3.02,PG,1722813130
470,laredo,27.5064,-99.5075,100.69,30,0,14.97,US,1722812916
471,smithers,54.7804,-127.1743,83.16,22,21,5.08,CA,1722813130
472,yorkton,51.2167,-102.4677,69.73,51,100,6.2,CA,1722813130
473,cam ranh,11.9214,109.1591,80.56,78,0,2.3,VN,1722813130
474,haiku-pauwela,20.9219,-156.3051,86.16,62,20,25.32,US,1722813131
475,kaohsiung,22.6163,120.3133,86.04,86,40,4.61,TW,1722813131
476,afif,23.9065,42.9172,83.79,19,79,10.02,SA,1722813131
477,hanzhong,33.0728,107.0303,74.28,92,3,0.94,CN,1722813131
478,latnaya,51.6586,38.9011,58.89,95,100,4.5,RU,1722813131
479,nowy sacz,49.6218,20.6971,64.02,86,91,2.86,PL,1722813131
480,lahaina,20.8783,-156.6825,87.94,66,19,10.4,US,1722813131
481,boryeong,36.3493,126.5977,85.96,85,64,2.53,KR,1722813132
482,chake chake,-5.2459,39.7666,72.97,73,1,9.19,TZ,1722813132
483,zabol,32.25,67.25,74.01,60,100,5.5,AF,1722813132
484,boyolangu,-8.1181,111.8935,69.73,97,51,2.17,ID,1722813132
485,fallon,39.4735,-118.7774,93.11,35,0,0.74,US,1722813132
486,strezhevoy,60.7333,77.5889,59.29,96,100,3.89,RU,1722813132
487,bracebridge,45.0334,-79.3163,77.88,61,41,6.82,CA,1722813133
488,puerto armuelles,8.2833,-82.8667,82.96,83,100,3.0,PA,1722813133
489,riosucio,5.4216,-75.7032,64.0,95,100,3.22,CO,1722813133
490,chibougamau,49.9168,-74.3659,62.55,58,88,4.68,CA,1722813133
491,manaure,11.7751,-72.4445,88.63,54,98,17.94,CO,1722813133
492,jwaneng,-24.6004,24.7303,54.07,29,64,11.68,BW,1722813133
493,ambodifotatra,-16.9833,49.85,72.57,67,12,2.01,MG,1722813133
494,aleg,17.0481,-13.9209,82.76,72,99,12.84,MR,1722813133
495,coari,-4.085,-63.1414,79.88,71,76,3.36,BR,1722813134
496,sur,22.5667,59.5289,85.86,66,100,4.45,OM,1722812851
497,saldanha,-33.0117,17.9442,39.25,57,41,4.14,ZA,1722813134
498,ust-tsilma,65.441,52.1498,59.65,81,99,9.35,RU,1722813134
499,rio grande,-32.035,-52.0986,57.31,95,100,14.43,BR,1722813134
500,vologda,59.2187,39.8886,56.62,95,42,5.59,RU,1722813134
501,dubbo,-32.25,148.6167,46.53,87,100,5.75,AU,1722813134
502,sinsang-ni,39.6503,127.4058,74.16,98,100,3.62,KP,1722813135
503,el alto,-4.2714,-81.2147,69.46,77,45,21.59,PE,1722813135
504,taishan,22.2514,112.7799,81.34,87,48,3.06,CN,1722813135
505,rio preto da eva,-2.6994,-59.6997,84.47,40,11,3.24,BR,1722813135
506,argo,37.6333,22.7333,79.79,53,3,1.88,GR,1722813135
507,walvis bay,-22.9575,14.5053,52.09,75,4,9.42,NA,1722813135
508,an nuhud,12.7,28.4333,78.49,72,93,13.27,SD,1722813136
509,kassala,15.451,36.4,80.33,71,100,14.18,SD,1722813136
510,pauini,-7.7136,-66.9764,81.81,57,51,0.04,BR,1722813136
511,guatire,10.4762,-66.5427,74.52,93,73,2.42,VE,1722813136
512,arnedo,42.2167,-2.1,67.5,54,0,4.18,ES,1722813136
513,chegdomyn,51.1167,133.0167,58.03,95,100,4.29,RU,1722812950
514,baiti,13.745,-14.7482,74.46,97,100,6.13,SN,1722813136
515,zhukovka,53.534,33.728,56.19,82,67,5.41,RU,1722813137
516,renqiu,38.6989,116.0936,75.78,84,46,4.47,CN,1722813137
517,manghit,42.1156,60.0597,85.98,26,1,11.5,UZ,1722813137
518,sarmiento,-45.5882,-69.07,44.28,67,100,6.8,AR,1722813137
519,leninskoye,41.7589,69.3864,74.26,23,46,7.45,KZ,1722813137
520,kaga bandoro,6.9896,19.1874,68.94,99,100,3.36,CF,1722813137
521,ixtapa,20.7,-105.2,90.23,70,40,10.36,MX,1722813138
522,reggane,26.7158,0.1714,101.88,9,27,9.95,DZ,1722813138
523,shenkursk,62.1091,42.896,58.5,98,100,5.03,RU,1722813138
524,jawf al maqbabah,13.8378,45.8349,79.9,70,23,3.24,YE,1722813138
525,labrador city,52.9463,-66.9114,62.19,62,59,11.99,CA,1722813138
526,saint-francois,46.4154,3.9054,60.66,100,0,2.3,FR,1722813139
527,antalaha,-14.9003,50.2788,65.1,86,52,6.71,MG,1722813139
528,kudahuvadhoo,2.6708,72.8944,83.12,73,100,7.83,MV,1722813139
529,villa gesell,-37.2639,-56.973,49.05,60,61,8.46,AR,1722813139
530,kokstad,-30.5472,29.4241,46.2,78,76,4.7,ZA,1722813139
531,goth phulji,26.8825,67.6807,84.74,77,58,6.82,PK,1722813139
532,nema,57.5067,50.5011,63.01,79,100,4.97,RU,1722813140
533,kasempa,-13.4584,25.8338,61.5,25,4,3.8,ZM,1722813140
534,santo antonio,-6.3106,-35.4789,69.71,93,15,9.91,BR,1722813140
535,sandnessjoen,66.0217,12.6316,64.92,76,17,12.68,NO,1722813140
536,azhikkal,11.9,75.3667,76.48,88,94,2.98,IN,1722813140
537,nalut,30.3333,10.85,79.29,54,0,14.63,LY,1722813141
538,yerofey pavlovich,53.9667,121.9667,60.39,99,100,1.83,RU,1722813141
539,metlili chaamba,32.2667,3.6333,89.67,24,1,8.5,DZ,1722813141
540,mamuju,-2.6748,118.8885,77.68,87,31,4.63,ID,1722813141
541,gaigeturi,33.4644,126.3183,86.09,77,9,3.04,KR,1722813141
542,palmer,42.1584,-72.3287,75.51,80,75,6.91,US,1722813141
543,gobernador virasora,-28.05,-56.0333,66.04,99,20,3.0,AR,1722813141
544,ponta delgada,37.7333,-25.6667,75.92,83,20,4.61,PT,1722813142
545,buala,-8.145,159.5921,78.08,90,100,8.43,SB,1722813142
546,tibati,6.4667,12.6333,64.89,96,99,2.26,CM,1722813142
547,antsiranana,-12.2787,49.2917,69.85,75,12,14.74,MG,1722813142
548,east london,-33.0153,27.9116,56.82,55,63,21.79,ZA,1722813142
549,umm ruwaba,12.9061,31.2158,80.06,70,98,10.18,SD,1722813142
550,salalah,17.0151,54.0924,75.96,89,27,8.43,OM,1722813142
551,touros,-5.1989,-35.4608,75.43,78,5,13.76,BR,1722813143
552,pathein,16.7833,94.7333,76.28,95,100,4.81,MM,1722812892
553,lubao,14.9167,120.55,79.86,87,97,2.98,PH,1722813143
554,kulhudhuffushi,6.6221,73.07,82.11,74,100,7.47,MV,1722813143
555,paradip garh,20.3167,86.6167,82.02,89,100,7.81,IN,1722813143
556,serenje,-13.2325,30.2352,56.77,34,5,4.23,ZM,1722813143
557,mariakani,-3.8633,39.4736,66.65,95,22,5.73,KE,1722813144
558,heroica caborca,30.7167,-112.15,104.77,25,5,8.3,MX,1722813144
559,raduzhny,62.0961,77.475,61.54,94,100,4.14,RU,1722813144
560,puerto aysen,-45.4,-72.7,38.48,100,100,1.54,CL,1722813144
561,brak,27.5496,14.2714,88.2,14,0,11.68,LY,1722813144
562,at taraf,25.3628,49.725,93.74,17,90,9.6,SA,1722813144
563,kolosovka,56.4678,73.611,56.91,94,85,5.59,RU,1722813145
564,katiola,8.1333,-5.1,71.4,83,77,4.14,CI,1722813145
565,ust'-kulom,61.6864,53.6902,58.05,97,98,5.59,RU,1722813145
566,ciudad lazaro cardenas,17.9583,-102.2,85.8,67,74,8.14,MX,1722813145
